ID_Explotacion,Provincia,Actividad,Superficie_Hectareas,Edad_Productor,Nivel_Tecnificacion,Produccion_Toneladas,Costo_Produccion,Precio_Venta_Tonelada,Ingresos,Cantidad_Empleados,Uso_Riego,Rentabilidad_Porcentaje,Indice_Sustentabilidad,outlier_rentabilidad
1341,Buenos aires,Maiz,173.0,47,Medio,50.0,70144,646,32300,3,Sí,300.0,77.8,False
1342,La pampa,Ganaderia,183.6,34,Bajo,251.1,61995,344,86378,5,No,35.0,38.8,False
1343,Entre ríos,Maiz,67.2,58,Medio,83.9,32894,322,27015,2,Sí,-21.4,90.0,False
1344,La pampa,Lecheria,224.5,33,Alto,566.6,214978,793,449313,10,No,109.8,54.7,False
1345,La pampa,Ganaderia,136.0,39,Bajo,162.9,25285,790,128691,6,Sí,406.4,80.4,False
1346,Santa fe,Fruticultura,165.6,50,Alto,416.0,56585,614,255424,0,No,347.5,76.4,False
1347,La pampa,Maiz,231.8,47,Medio,208.0,31758,312,64896,5,No,105.7,63.4,False
1348,Salta,Maiz,325.5,59,Alto,617.6,228466,440,271744,13,No,20.9,78.9,False
1349,Mendoza,Fruticultura,484.1,44,Medio,496.8,93197,348,172886,11,No,89.8,48.3,False
1350,Entre ríos,Fruticultura,176.7,45,Bajo,172.3,55950,546,94075,4,No,71.5,35.0,False
1351,Chaco,Trigo,236.0,50,Medio,232.8,52616,488,113606,4,No,119.4,44.8,False
1352,Chaco,Soja,285.5,65,Medio,238.2,40611,495,117909,7,Sí,194.8,59.0,False
1353,Salta,Maiz,407.9,48,Alto,806.5,50000000,547,441155,6,Sí,63.6,90.8,False
1354,Córdoba,Soja,284.1,69,Alto,552.2,196585,694,383226,4,Sí,94.5,73.7,False
1355,La pampa,Lecheria,144.0,39,Medio,120.6,37358,285,34371,3,No,-8.2,56.9,False
1356,Córdoba,Trigo,172.5,26,Alto,205.1,61805,334,68503,5,No,8.9,45.8,False
1357,Salta,Trigo,224.9,18,Medio,431.0,148545,470,202570,6,Sí,33.0,75.3,False
1358,Córdoba,Ganaderia,232.1,34,Alto,493.5,190750,698,344463,4,No,83.1,80.2,False
1359,Chaco,Fruticultura,174.6,48,Medio,337.9,101610,546,184493,3,No,81.7,67.6,False
1360,Chaco,Maiz,290.3,40,Bajo,313.5,90948,446,139821,6,No,53.9,70.7,False
1361,Chaco,Trigo,411.5,60,Medio,449.8,138208,418,188016,9,No,38.8,70.0,False
1362,Entre ríos,Ganaderia,130.8,60,Medio,175.69791666666666,25383,384,67468,0,Sí,165.1,69.0,False
1363,Buenos aires,Fruticultura,133.0,46,Alto,252.8,84400,340,85952,5,No,-2.0,51.4,False
1364,Mendoza,Trigo,425.2,41,Medio,332.7,46420,279,92823,4,No,98.6,63.2,False
1365,Mendoza,Soja,191.1,40,Bajo,207.8,62048,524,108887,2,Sí,70.6,88.6,False
1366,Entre ríos,Maiz,426.0,39,Alto,686.5,230639,799,548513,7,Sí,139.1,67.5,False
1367,Entre ríos,Lecheria,152.7,53,Bajo,192.8,73631,486,93700,0,Sí,26.5,86.1,False
1368,Salta,Trigo,327.6,43,Alto,602.8,189630,275,165770,2,Sí,-9.0,96.0,False
1369,Entre ríos,Fruticultura,257.9,54,Medio,226.5,45917,456,103284,6,No,123.9,43.8,False
1370,Santa fe,Lecheria,503.3,53,Medio,837.4,214161,580,485692,13,No,128.0,71.6,False
1371,Buenos aires,Soja,117.1,33,Medio,193.3,33093,658,127191,3,No,450.0,65.8,False
1372,Salta,Trigo,197.6,41,Alto,433.2,105349,546,236527,4,No,119.6,52.9,False
1373,Santa fe,Ganaderia,254.3,51,Medio,50.0,106330,638,31900,8,No,300.0,47.6,False
1374,Chaco,Lecheria,219.8,40,Alto,505.9,99347,329,166441,4,Sí,67.9,85.9,False
1375,Salta,Trigo,5.0,50,Alto,12.3,3026,637,7835,1,No,156.5,53.3,False
1376,Entre ríos,Maiz,259.2,32,Alto,279.3,95818,520,145236,5,Sí,46.6,95.8,False
1377,Santa fe,Ganaderia,84.6,49,Medio,118.9,15496,454,53980,0,No,247.6,74.5,False
1378,Córdoba,Maiz,229.5,48,Alto,409.7,133137,418,171254,7,No,31.4,61.0,False
1379,Entre ríos,Soja,294.7,37,Medio,521.8,136621,285,148713,9,No,13.8,71.1,False
1380,Chaco,Maiz,384.2,40,Bajo,458.1,92532,421,192860,9,No,111.9,61.3,False
1381,Santa fe,Soja,108.2,44,Alto,148.1,48436,650,96265,0,Sí,450.0,99.5,False
1382,Chaco,Fruticultura,267.1,61,Medio,509.5,126537,303,154378,7,No,26.4,52.2,False
1383,Chaco,Fruticultura,306.6,46,Alto,396.0,159026,306,121176,4,Sí,-24.6,85.5,False
1384,La pampa,Soja,71.4,34,Bajo,73.6,26515,619,45558,0,Sí,66.9,82.5,False
1385,Entre ríos,Fruticultura,268.7,47,Bajo,162.6,54757,511,83088,5,No,55.9,48.7,False
1386,Mendoza,Soja,535.9,64,Medio,807.0,247352,684,551988,10,Sí,121.3,83.1,False
1387,Entre ríos,Trigo,164.3,44,Bajo,236.4,59237,431,101888,9,No,75.2,47.1,False
1388,Buenos aires,Ganaderia,423.0,50,Alto,678.2,281142,307,208207,10,No,-29.5,79.8,False
1389,Córdoba,Soja,176.1,60,Alto,448.7,124122,745,334281,4,No,173.8,48.3,False
1390,La pampa,Maiz,391.4,44,Alto,441.1,-10000,363,160119,9,Sí,32.6,73.0,False
1391,Santa fe,Fruticultura,212.4,49,Alto,344.4,134563,554,190797,5,Sí,42.5,93.0,False
1392,Santa fe,Trigo,106.1,42,Medio,136.7,28349,684,93502,2,Sí,225.0,50.1,False
1393,Chaco,Soja,358.8,74,Bajo,449.1,176810,656,294609,11,No,62.8,65.3,False
1394,Santa fe,Maiz,350.0,56,Alto,401.7,57942,264,106048,8,No,81.4,82.4,False
1395,Mendoza,Maiz,38.1,37,Bajo,24.8,9898,279,6919,0,No,-33.4,41.5,False
1396,Chaco,Fruticultura,222.2,57,Bajo,209.0,60937,602,125818,0,No,105.9,56.2,False
1397,Córdoba,Maiz,261.4,26,Alto,389.6,95165,552,215059,5,Sí,124.7,94.9,False
1398,Entre ríos,Maiz,274.1,78,Alto,489.5,83176,634,310343,4,Sí,271.3,81.5,False
1399,Santa fe,Lecheria,209.5,34,Alto,215.1,46517,793,170574,10,No,268.4,82.4,False
1400,Córdoba,Soja,181.9,56,Medio,161.6,48914,606,97929,1,Sí,95.2,69.5,False
1401,Salta,Lecheria,229.4,44,Bajo,248.0,85108,414,102672,5,No,20.6,55.5,False
1402,La pampa,Ganaderia,212.8,51,Bajo,269.3,32585,698,187971,6,No,481.2,43.2,False
1403,Buenos aires,Fruticultura,418.0,62,Bajo,554.5,167345,268,148606,12,Sí,-6.3,53.5,False
1404,Entre ríos,Lecheria,156.5,47,Medio,228.9,75470,533,122003,8,Sí,56.7,84.8,False
1405,Córdoba,Maiz,113.1,52,Bajo,163.9,38459,307,50317,3,No,26.8,64.3,False
1406,Santa fe,Lecheria,182.9,41,Bajo,184.1,67025,352,64803,8,No,-2.4,69.8,False
1407,Chaco,Maiz,307.4,54,Medio,391.1,140907,540,211194,5,Sí,53.0,54.7,False
1408,La pampa,Trigo,322.9,62,Medio,524.8,134023,742,389401,8,No,188.5,71.6,False
1409,Mendoza,Ganaderia,5.0,54,Alto,10.0,3509,761,7610,0,Sí,112.7,77.1,False
1410,Entre ríos,Ganaderia,245.6,34,Bajo,168.7,65405,641,108136,9,No,64.4,44.3,False
1411,Santa fe,Lecheria,60.0,35,Bajo,41.9,14157,688,28827,1,Sí,102.5,76.8,False
1412,Mendoza,Ganaderia,71.5,41,Medio,74.4,9910,738,54907,1,Sí,451.6,50.8,False
1413,Salta,Maiz,221.6,40,Bajo,279.9,78815,266,74453,11,No,-1.6,63.7,False
1414,Buenos aires,Trigo,49.0,49,Alto,64.1,26141,547,35062,0,No,30.0,60.0,False
1415,Buenos aires,Soja,264.5,42,Alto,388.1,150241,792,307375,11,No,107.9,80.7,False
1416,Entre ríos,Ganaderia,64.0,57,Medio,103.9,15585,343,35637,0,Sí,125.6,62.0,False
1417,Salta,Trigo,250.9,55,Medio,408.098121085595,82600,479,195479,11,No,138.0,52.7,False
1418,Buenos aires,Soja,155.7,50,Medio,261.1,109616,271,70758,3,Sí,-31.0,59.0,False
1419,Mendoza,Maiz,5.0,62,Alto,12.4,4924,597,7402,0,Sí,53.1,73.9,False
1420,La pampa,Maiz,116.4,55,Medio,201.0,80473,477,95877,1,Sí,20.9,69.2,False
1421,Entre ríos,Ganaderia,375.1,50,Alto,645.1,163004,534,344483,9,No,109.3,80.1,False
1422,Córdoba,Trigo,296.2,53,Medio,288.7,78935,396,114325,5,No,40.1,59.5,False
1423,Córdoba,Fruticultura,26.1,41,Alto,41.3,15585,528,21806,5,Sí,38.8,70.9,False
1424,Santa fe,Maiz,140.7,60,Alto,263.3,55344,365,96104,7,No,73.1,61.3,False
1425,Buenos aires,Lecheria,254.4,44,Alto,423.1,167691,647,273745,4,No,62.5,53.8,False
1426,La pampa,Trigo,233.0,38,Medio,366.3,102712,717,262637,9,Sí,158.2,57.1,False
1427,Chaco,Maiz,0.0,40,Alto,326.1,48342,777,253379,9,No,425.7,68.0,False
1428,Entre ríos,Maiz,316.4,50,Medio,601.0,221038,522,313722,13,Sí,43.1,60.6,False
1429,Chaco,Maiz,98.1,48,Medio,175.9,66524,436,76692,0,Sí,14.1,89.1,False
1430,Chaco,Fruticultura,132.9,43,Medio,108.7,24573,667,72502,4,No,194.1,62.4,False
1431,Santa fe,Trigo,147.9,59,Medio,242.3,60964,600,145380,1,No,133.5,46.8,False
1432,Mendoza,Fruticultura,30.5,48,Alto,67.8,9722,626,42442,0,No,335.4,58.8,False
1433,Chaco,Maiz,290.2,49,Alto,609.0,206287,737,448833,8,No,122.1,54.2,False
1434,Mendoza,Ganaderia,164.7,54,Medio,274.7,99522,571,156853,3,Sí,62.3,69.6,False
1435,Chaco,Ganaderia,280.1,59,Medio,459.5,128590,671,308324,4,No,142.5,73.1,False
1436,Córdoba,Maiz,246.0,49,Alto,364.2,75228,548,199581,2,Sí,168.4,97.5,False
1437,Buenos aires,Lecheria,280.4,53,Bajo,267.8,102909,594,159073,4,No,57.1,49.6,False
1438,Salta,Trigo,225.1,64,Alto,382.2,96292,494,188806,6,No,96.6,52.3,False
1439,Santa fe,Fruticultura,96.5,24,Medio,157.4,47460,771,121355,3,No,154.4,52.0,False
1440,Santa fe,Ganaderia,283.9,43,Medio,278.7,90158,600,167220,6,Sí,87.1,79.1,False
1441,La pampa,Maiz,200.4,35,Bajo,219.2,60305,681,149275,9,No,146.2,65.0,False
1442,Santa fe,Fruticultura,92.3,70,Medio,138.5,37603,403,55815,2,Sí,50.6,81.4,False
1443,Chaco,Trigo,343.8,60,Medio,282.7,98886,517,146155,13,No,47.6,45.2,False
1444,Salta,Trigo,210.1,48,Medio,239.7,58011,620,148614,4,No,159.3,35.6,False
1445,Mendoza,Fruticultura,107.7,45,Medio,105.1,25493,420,44142,2,No,68.7,70.5,False
1446,Buenos aires,Ganaderia,347.5,63,Bajo,437.7,120281,682,298511,7,No,146.0,67.7,False
1447,La pampa,Lecheria,326.9,62,Alto,556.9,93160,339,188789,7,No,105.8,45.0,False
1448,Mendoza,Soja,33.3,56,Alto,64.7,22951,355,22968,0,No,-3.7,57.7,False
1449,Chaco,Trigo,35.1,53,Medio,50.3,13243,611,30733,0,No,130.7,38.3,False
1450,Santa fe,Maiz,69.5,34,Bajo,58.5,19674,445,26032,5,No,32.6,70.7,False
1451,Entre ríos,Ganaderia,237.9,50,Alto,325.9,69751,505,164579,0,No,138.4,73.4,False
1452,Córdoba,Maiz,319.9,49,Bajo,238.1,55625,390,92859,4,Sí,62.2,85.4,False
1453,Chaco,Maiz,196.0,44,Bajo,160.1,46013,740,118474,5,Sí,153.7,89.3,False
1454,Entre ríos,Soja,335.9,35,Medio,567.9,126196,713,404912,8,No,218.4,58.4,False
1455,Entre ríos,Ganaderia,291.9,41,Medio,410.9,131211,539,221475,5,Sí,69.9,69.1,False
1456,Mendoza,Maiz,309.9,52,Alto,462.5,182761,716,331150,9,No,83.6,140.0,False
1457,Santa fe,Maiz,233.5,50,Medio,294.2,76014,426,125329,1,No,66.1,44.0,False
1458,Buenos aires,Lecheria,297.8,68,Bajo,347.6,109207,336,116793,5,Sí,8.6,78.8,False
1459,Córdoba,Soja,282.9,61,Bajo,230.5,87275,662,152591,3,Sí,73.7,55.7,False
1460,Salta,Fruticultura,167.2,31,Medio,270.9,86789,742,201007,4,No,131.1,47.7,False
1461,Chaco,Soja,244.9,46,Medio,432.0,140088,326,140832,4,Sí,1.5,67.3,False
1462,La pampa,Maiz,411.7,59,Medio,457.5,68299,685,313387,10,No,359.5,44.2,False
1463,Córdoba,Maiz,308.2,65,Alto,395.5,117075,308,121814,5,No,8.1,46.4,False
1464,Buenos aires,Maiz,100.6,47,Alto,209.6,29810,584,122406,0,Sí,307.2,65.1,False
1465,Mendoza,Ganaderia,43.1,47,Medio,49.4,8053,632,31220,2,Sí,287.8,50.8,False
1466,Santa fe,Trigo,232.5,54,Alto,336.4,46606,327,110002,3,No,135.1,55.5,False
1467,Salta,Soja,164.0,32,Alto,333.9,77995,685,228721,4,No,191.6,74.4,False
1468,Santa fe,Ganaderia,166.9,50,Alto,287.6,85974,757,217713,5,No,150.7,84.5,False
1469,La pampa,Lecheria,234.1,35,Alto,422.7,167549,538,227412,3,No,32.7,45.5,False
1470,Santa fe,Lecheria,231.3,31,Medio,301.5,85177,422,127233,8,Sí,49.6,57.4,False
1471,La pampa,Fruticultura,260.1,53,Bajo,175.3,61741,790,138487,6,Sí,129.3,80.0,False
1472,Salta,Lecheria,280.3,46,Alto,468.0,188814,589,275652,7,No,50.4,45.4,False
1473,Buenos aires,Lecheria,488.4,52,Medio,572.7,219417,340,194718,18,Sí,-13.3,51.4,False
1474,Córdoba,Ganaderia,172.9,48,Medio,142.8,20277,373,53264,0,Sí,162.1,86.1,False
1475,Entre ríos,Ganaderia,236.0,45,Medio,409.4,135790,712,291492,5,Sí,114.1,88.3,False
1476,Buenos aires,Ganaderia,280.8,56,Bajo,303.9,127607,605,183859,7,Sí,40.1,74.8,False
1477,Mendoza,Ganaderia,391.2,51,Alto,612.4,75566,300,183720,8,No,141.2,56.7,False
1478,Mendoza,Maiz,347.8,50,Medio,502.7,77378,358,179966,2,No,136.3,61.0,False
1479,Buenos aires,Fruticultura,310.0,41,Medio,268.8,104650,766,205900,12,No,100.5,56.3,False
1480,Mendoza,Trigo,164.9,58,Medio,192.3,24626,305,58651,1,No,142.4,72.5,False
1481,Santa fe,Fruticultura,280.3,34,Medio,530.4,110617,336,178214,9,Sí,65.5,54.9,False
1482,Córdoba,Ganaderia,253.0,45,Medio,425.6,82623,719,306006,7,Sí,271.4,67.1,False
1483,Santa fe,Trigo,173.5,55,Bajo,180.5,50453,688,124184,7,No,144.5,61.3,False
1484,La pampa,Lecheria,436.3,54,Medio,676.5,185640,551,372751,11,No,102.4,51.2,False
1485,Entre ríos,Trigo,202.3,29,Bajo,301.7,62504,591,178304,4,No,187.0,73.5,False
1486,Buenos aires,Soja,152.9,41,Medio,234.59970014992504,35096,667,156478,5,Sí,345.9,78.2,False
1487,Mendoza,Fruticultura,113.7,38,Bajo,141.7,48354,337,47752,0,No,1.4,48.3,False
1488,Córdoba,Soja,176.2,70,Medio,150.9,23929,399,60209,4,Sí,149.7,59.6,False
1489,Chaco,Fruticultura,245.2,46,Alto,546.0,172320,338,184548,2,Sí,4.5,98.4,False
1490,Córdoba,Soja,309.6,46,Alto,672.3,133840,769,516998,9,Sí,281.5,87.2,False
1491,Córdoba,Soja,296.6,52,Alto,451.6,119245,569,256960,2,No,119.4,55.3,False
1492,La pampa,Fruticultura,369.6,54,Medio,694.2,218620,327,227003,10,No,3.8,61.8,False
1493,Córdoba,Ganaderia,37.9,53,Medio,37.6,11583,701,26357,2,Sí,124.0,55.2,False
1494,Buenos aires,Trigo,322.1,28,Medio,323.1,58186,368,118900,7,Sí,108.3,56.6,False
1495,Entre ríos,Ganaderia,191.9,47,Bajo,233.7,81759,251,58658,7,Sí,-25.6,50.8,False
1496,Santa fe,Lecheria,5.0,59,Bajo,10.0,2833,315,3150,4,Sí,14.1,58.3,False
1497,Salta,Ganaderia,290.1,53,Medio,418.6,50939,430,179998,7,Sí,248.4,86.5,False
1498,La pampa,Maiz,107.1,49,Bajo,112.8,41392,582,65649,0,Sí,60.2,63.2,False
1499,Santa fe,Soja,314.2,60,Medio,328.8,129285,279,91735,7,Sí,-32.4,-20.0,False
1500,Santa fe,Fruticultura,387.9,40,Alto,797.0,328579,322,256634,8,Sí,-21.3,93.8,False
1501,La pampa,Maiz,191.7,52,Bajo,259.7,86626,259,67262,4,Sí,-23.3,54.1,False
1502,Entre ríos,Fruticultura,310.4,47,Medio,284.2,39987,442,125616,8,Sí,213.7,52.9,False
1503,Santa fe,Maiz,339.2,47,Medio,443.0,102912,777,344211,10,No,232.0,49.4,False
1504,Córdoba,Lecheria,271.0,41,Medio,212.7,66219,463,98480,7,Sí,47.3,52.4,False
1505,La pampa,Maiz,105.4,59,Alto,121.3,39970,296,35904,0,Sí,-11.1,95.1,False
1506,Chaco,Lecheria,380.4,49,Medio,411.9,147606,621,255789,12,Sí,69.0,65.3,False
1507,Entre ríos,Maiz,339.6,45,Bajo,225.6,88805,741,167169,9,No,89.0,66.1,False
1508,Entre ríos,Maiz,5.0,45,Bajo,10.0,1465,612,6120,0,Sí,320.2,75.4,False
1509,Chaco,Fruticultura,142.9,52,Medio,131.7984496124031,26981,516,68008,0,No,155.5,61.6,False
1510,La pampa,Fruticultura,5.0,49,Medio,10.0,1425,412,4120,2,Sí,185.6,53.3,False
1511,Santa fe,Soja,46.4,59,Alto,65.5,15249,566,37073,1,Sí,146.8,76.4,False
1512,Santa fe,Soja,213.2,37,Bajo,198.5,70935,457,90714,9,Sí,27.7,62.8,False
1513,Chaco,Lecheria,141.9,45,Bajo,127.9,45200,607,77635,4,No,66.9,60.6,False
1514,Salta,Trigo,208.5,38,Bajo,292.39872611464966,48655,785,229533,6,No,368.0,63.1,False
1515,Chaco,Ganaderia,217.3,35,Medio,323.5,121473,622,201217,7,Sí,66.6,57.8,False
1516,Santa fe,Trigo,329.8,63,Alto,494.9,198881,313,154903,4,Sí,-20.7,76.0,False
1517,Córdoba,Soja,-5.0,45,Bajo,162.6,28654,394,64064,6,Sí,126.8,76.9,False
1518,Buenos aires,Fruticultura,20.9,31,Medio,27.9,9549,742,20701,0,No,118.5,58.2,False
1519,Entre ríos,Fruticultura,403.7,61,Bajo,369.3,58966,798,294701,7,Sí,402.1,83.4,False
1520,Entre ríos,Maiz,126.4,34,Bajo,101.9,33258,727,74081,3,Sí,120.1,56.5,False
1521,Buenos aires,Ganaderia,233.7,50,Medio,412.4,55204,357,147226,8,No,166.6,44.0,False
1522,Mendoza,Soja,103.5,50,Medio,174.9,29843,355,62089,2,No,109.2,55.6,False
1523,Mendoza,Maiz,312.3,57,Bajo,268.8,83584,788,211814,8,Sí,148.6,59.7,False
1524,Córdoba,Trigo,20.1,53,Medio,32.8,10644,798,26174,3,No,141.5,69.5,False
1525,Buenos aires,Fruticultura,151.8,22,Alto,383.9,108482,327,125535,3,Sí,11.0,61.6,False
1526,Santa fe,Ganaderia,214.5,45,Medio,187.4,34606,361,67651,1,No,98.8,45.4,False
1527,Buenos aires,Ganaderia,97.4,39,Bajo,100.2,17562,790,79158,4,No,348.4,72.9,False
1528,Buenos aires,Trigo,346.9,54,Medio,404.8,107768,277,112129,7,No,6.8,68.8,False
1529,Entre ríos,Ganaderia,284.8,50,Alto,343.2,136437,630,216216,3,No,61.2,55.3,False
1530,Salta,Lecheria,286.8,38,Alto,365.8,54048,579,211798,10,Sí,293.5,81.5,False
1531,Entre ríos,Trigo,83.7,57,Bajo,51.1994851994852,14663,777,39782,4,No,174.7,66.3,False
1532,Mendoza,Ganaderia,422.4,56,Medio,771.7,207291,788,608099,12,Sí,188.6,68.5,False
1533,Santa fe,Soja,195.7,36,Bajo,232.4,43496,739,171743,4,Si,298.0,47.6,False
1534,Entre ríos,Fruticultura,433.1,35,Bajo,482.5,166623,752,362840,11,Sí,118.4,69.3,False
1535,Entre ríos,Maiz,405.1,71,Medio,685.6,248490,727,498431,8,No,99.7,48.5,False
1536,La pampa,Lecheria,219.1,60,Medio,212.3,83319,765,162409,6,Sí,95.5,63.2,False
1537,Santa fe,Fruticultura,294.0,53,Medio,415.1,117993,705,292645,13,No,147.2,57.8,False
1538,Chaco,Fruticultura,346.2,37,Alto,822.9,324374,624,513489,10,No,57.3,67.1,False
1539,Mendoza,Ganaderia,149.9,50,Bajo,190.8,24095,326,62200,3,Sí,159.6,57.3,False
1540,La pampa,Maiz,84.6,56,Alto,184.0,42041,428,78752,1,Sí,86.5,89.9,False
1541,Buenos aires,Lecheria,300.1,70,Alto,422.9,104917,764,323095,5,Sí,209.1,86.7,False
1542,Buenos aires,Soja,247.6,63,Alto,363.1,110230,473,171746,1,Sí,57.4,92.8,False
1543,Córdoba,Trigo,276.0,29,Alto,469.9,96486,537,252336,10,Sí,163.2,96.1,False
1544,La pampa,Ganaderia,250.1,40,Medio,203.29941860465115,72111,688,139870,5,Sí,92.4,68.2,False
1545,La pampa,Ganaderia,258.4,71,Medio,292.1,85054,513,149847,5,No,73.3,42.2,False
1546,Chaco,Maiz,381.8,56,Alto,719.9,114760,758,545684,3,No,374.8,57.2,False
1547,La pampa,Soja,364.2,45,Medio,687.7,174445,382,262701,15,No,50.8,61.9,False
1548,Santa fe,Ganaderia,340.2,29,Alto,616.3,181077,336,207076,2,Sí,19.2,93.9,False
1549,Entre ríos,Trigo,180.3,49,Alto,199.0,67051,258,51342,5,No,-26.0,59.4,False
1550,Salta,Trigo,350.7,61,Medio,603.6,211991,775,467790,15,Sí,119.6,60.2,False
1551,Entre ríos,Ganaderia,229.2,52,Alto,295.9,78702,761,225179,1,Sí,189.6,68.6,False
1552,Santa fe,Maiz,-5.0,20,Medio,10.0,2965,278,2780,0,No,-8.8,35.7,False
1553,Córdoba,Ganaderia,165.0,47,Medio,141.0,39217,324,45684,2,Si,21.1,61.7,False
1554,Buenos aires,Fruticultura,272.9,40,Alto,496.0,80769,569,282224,7,Sí,248.9,75.1,False
1555,Córdoba,Soja,353.9,46,Alto,509.3,196350,407,207285,7,No,2.0,54.9,False
1556,Córdoba,Ganaderia,63.9,39,Medio,73.3,25569,288,21110,0,Sí,-13.5,79.8,False
1557,Entre ríos,Fruticultura,5.0,58,Alto,12.0,4254,328,3936,0,No,-3.9,82.3,False
1558,Chaco,Fruticultura,137.2,44,Alto,343.3,74844,671,230354,3,No,205.6,57.3,False
1559,Salta,Ganaderia,224.7,60,Medio,336.9,41184,757,255033,2,Sí,515.8,88.4,True
1560,Entre ríos,Lecheria,310.8,53,Bajo,334.6,43164,402,134509,10,No,208.4,55.6,False
1561,La pampa,Soja,66.1,48,Bajo,45.1,12733,549,24759,0,No,93.8,69.1,False
1562,Mendoza,Ganaderia,278.3,54,Medio,378.8,-10000,289,109473,6,Sí,2.8,70.4,False
1563,Chaco,Soja,163.9,46,Alto,286.1,66208,597,170801,1,No,157.5,58.8,False
1564,Santa fe,Maiz,279.9,79,Alto,442.7,137495,748,331139,2,No,139.9,51.5,False
1565,Entre ríos,Trigo,107.4,49,Medio,131.8,30840,403,53115,0,No,72.8,58.0,False
1566,Chaco,Maiz,253.7,72,Bajo,328.2,80432,324,106336,8,No,34.6,58.3,False
1567,Santa fe,Soja,273.2,43,Medio,358.5,43760,652,233742,8,No,431.6,73.7,False
1568,Mendoza,Trigo,336.5,60,Medio,612.8,115268,306,187516,7,No,58.4,74.6,False
1569,Entre ríos,Maiz,170.5,46,Alto,282.4,74068,460,129903,0,No,79.5,54.5,False
1570,Mendoza,Soja,482.2,38,Bajo,374.4,63200,348,130291,12,Sí,105.6,63.5,False
1571,Córdoba,Maiz,162.4,45,Alto,371.0,139054,269,99799,4,Sí,-27.2,94.9,False
1572,Salta,Maiz,218.7,75,Alto,343.9,135948,642,220783,9,No,58.6,61.9,False
1573,Entre ríos,Ganaderia,368.1,55,Alto,754.3,92559,632,476717,2,Sí,411.4,85.0,False
1574,Buenos aires,Ganaderia,171.3,51,Bajo,147.6,19362,517,76309,8,Sí,296.5,55.5,False
1575,Entre ríos,Lecheria,290.5,59,Medio,521.8,91646,550,286990,5,No,215.9,48.3,False
1576,Salta,Ganaderia,19.7,72,Bajo,50.0,2334,688,34400,0,No,300.0,44.2,False
1577,Mendoza,Trigo,273.7,15,Medio,357.8,46515,528,188918,4,Sí,303.6,71.8,False
1578,Salta,Fruticultura,352.1,52,Medio,491.4,178243,615,302211,8,No,67.5,68.6,False
1579,Mendoza,Fruticultura,438.2,44,Medio,774.2,154182,431,333680,10,Si,113.1,65.3,False
1580,Chaco,Ganaderia,402.2,24,Alto,657.1,109078,595,390974,12,No,263.0,79.5,False
1581,Santa fe,Ganaderia,5.0,37,Medio,10.0,2497,741,7410,0,No,196.5,48.2,False
1582,Chaco,Lecheria,167.9,43,Alto,341.8,135253,749,256008,6,Sí,90.5,98.7,False
1583,Córdoba,Lecheria,54.0,46,Medio,75.7,12793,316,23921,1,Sí,90.0,72.6,False
1584,Chaco,Lecheria,73.6,55,Bajo,59.2,10832,510,30192,1,Sí,179.7,80.1,False
1585,Entre ríos,Soja,311.1,26,Medio,381.2,105551,512,195174,7,No,84.1,57.3,False
1586,Chaco,Fruticultura,175.0,74,Alto,369.1,154115,727,268335,6,Sí,75.5,74.1,False
1587,Entre ríos,Maiz,298.6,56,Bajo,275.8,109547,576,158860,4,Sí,42.6,51.7,False
1588,La pampa,Ganaderia,384.3,59,Medio,556.9,110728,604,336367,6,No,206.9,71.9,False
1589,Entre ríos,Soja,309.9,40,Medio,372.5,94410,703,261867,13,Sí,182.3,86.4,False
1590,Buenos aires,Fruticultura,222.8,42,Alto,357.49930458970795,149857,719,257042,5,No,67.8,70.9,False
1591,Buenos aires,Fruticultura,32.1,46,Bajo,22.3,4637,520,11596,0,No,152.1,74.1,False
1592,Buenos aires,Trigo,185.9,52,Medio,242.4,70347,520,126048,3,No,81.1,50.9,False
1593,Mendoza,Lecheria,5.0,37,Bajo,10.0,2105,316,3160,3,No,49.2,60.3,False
1594,La pampa,Ganaderia,238.7,33,Medio,401.4,145985,491,197087,9,No,35.9,62.2,False
1595,Chaco,Maiz,258.8,34,Medio,213.4,79020,498,106273,11,Sí,35.7,59.1,False
1596,La pampa,Ganaderia,78.2,53,Alto,141.4,31478,320,45248,2,Sí,45.5,64.3,False
1597,Córdoba,Maiz,202.7,40,Medio,255.9,97682,548,140233,7,Si,39.0,59.3,False
1598,Entre ríos,Lecheria,5.0,41,Bajo,10.0,2938,433,4330,1,No,47.1,55.8,False
1599,La pampa,Trigo,454.0,31,Medio,647.5996015936255,-10000,502,325095,8,No,116.7,72.0,False
1600,Buenos aires,Lecheria,256.2,52,Bajo,295.2,105449,736,217267,1,No,106.0,49.7,False
1601,Entre ríos,Lecheria,242.0,44,Alto,615.7,233180,451,277680,9,No,18.1,54.6,False
1602,Buenos aires,Lecheria,264.5,61,Bajo,374.2,86312,363,135834,12,No,53.5,36.0,False
1603,Mendoza,Maiz,145.1,44,Medio,218.8,79433,577,126247,0,Sí,55.2,75.5,False
1604,Buenos aires,Soja,179.3,46,Bajo,111.0,36223,455,50505,5,No,41.5,61.1,False
1605,Salta,Ganaderia,332.1,60,Bajo,338.4,111041,304,102873,6,Sí,-5.4,87.2,False
1606,Santa fe,Ganaderia,213.2,60,Medio,285.4,94753,750,214049,0,Sí,128.6,80.8,False
